frame,adult_pitch,adult_yaw,adult_roll,child_pitch,child_yaw,child_roll,adult_angle,child_angle,adult_tdx,adult_tdy,child_tdx,child_tdy,adult_x3,adult_y3,child_x3,child_y3
1060,1.76441490650177,-21.36385726928711,0.5177038908004761,1.1577075719833374,47.93730926513672,0.6794938445091248,-4.500637220622722,-178.95548633924832,2004,1443,1756,1559,2033.8717317445878,1440.6487094464458,1715.1673257657073,1558.2555296073094
1061,1.3634159564971924,-19.420185089111328,3.834372043609619,5.319443225860596,53.62098693847656,6.272902488708496,-3.8610603432742048,-176.09287025184062,2009,1440,1756,1561,2036.264458637032,1438.1599105519813,1706.8882199495026,1557.645754920356
1062,1.4413827657699585,-19.889036178588867,0.3796952962875366,12.925427436828613,31.98688507080078,14.136701583862305,-3.9773363795929457,-160.2950392802595,2012,1438,1754,1561,2039.5561710954034,1436.0840377774468,1719.567865647815,1548.6681475718876
1063,1.441426396369934,-18.12733268737793,1.860558271408081,2.156334161758423,54.639404296875,-2.2561538219451904,-4.393838174089433,-178.470528580027,2017,1437,1753,1559,2041.5792563349737,1435.1113882821767,1703.2529131217482,1557.6717202174734
1064,1.2464230060577393,-18.014951705932617,4.510343551635742,43.188758850097656,73.31333923339844,41.02029037475586,-3.8266896428027417,-168.40621909992765,2019,1437,1754,1559,2043.7412135631803,1435.3451142003776,1688.8635232060444,1545.6367694215658
1065,1.0986864566802979,-16.077865600585938,2.888775587081909,34.31551742553711,69.85993194580078,36.18703079223633,-3.806172879475666,-168.31866856180255,2019,1437,1754,1554,2041.155477482833,1435.5260372954797,1692.0356557475977,1541.1888553479316
1066,1.1664910316467285,-17.84895133972168,1.7404271364212036,17.477006912231445,69.61257934570312,17.390674591064453,-3.6174933605226407,-173.63134187634796,2016,1440,1753,1552,2040.8272005422525,1438.4303946285218,1691.1343399159377,1545.0949197401549
1067,1.2911930084228516,-18.385595321655273,1.5405340194702148,2.682093381881714,50.47365188598633,13.171274185180664,-3.8784663728884206,-177.78888690420345,2015,1441,1753,1550,2040.863658744665,1439.2465579713519,1700.5494232767167,1547.9748636796405
1068,2.2632572650909424,-18.685266494750977,-0.3495219349861145,-12.145858764648438,43.6184196472168,-7.598229885101318,-6.6602698125111885,167.5488282892821,2012,1445,1753,1551,2038.2702914156243,1441.9324163167448,1706.7798933161876,1561.2054333806684
1069,1.6488912105560303,-18.255840301513672,3.3190553188323975,-13.65017318725586,65.16120147705078,-7.526248455047607,-4.985397257204156,173.76583611110794,2006,1453,1752,1551,2032.6271522810127,1450.6772641799055,1690.290457475682,1557.7410339653966
1070,1.290971279144287,-22.467994689941406,5.067503452301025,-9.723969459533691,58.571231842041016,-6.804749011993408,-3.11826451312279,174.10711277559878,2000,1458,1752,1550,2033.2485566317014,1456.1886924296084,1693.12305048382,1556.0769538413397
1071,1.3007086515426636,-22.266223907470703,6.140835285186768,-6.275393486022949,68.33892822265625,1.3910030126571655,-3.1732670445876665,177.51419637761668,1994,1463,1752,1550,2028.1019633306348,1461.1093648000453,1687.8725319005018,1552.7839465172058
1072,0.23207393288612366,-23.24517822265625,8.622097969055176,-5.465360641479492,78.0356674194336,2.963620185852051,-0.5402745961789839,178.84376992404697,1990,1468,1752,1549,2025.1253231252838,1467.6687734695997,1685.4771744482814,1550.3426143229299
1073,4.92425012588501,30.935400009155273,22.197111129760742,-11.63931655883789,65.3307876586914,-4.72172737121582,-171.84924485220472,174.70589851389664,1988,1471,1751,1551,1943.275793640192,1464.5943765560307,1687.3887194833517,1556.8944350984175
1074,-9.484163284301758,-4.804214000701904,11.489163398742676,-4.6694746017456055,29.88703155517578,-5.997382640838623,62.97533540536023,171.93790400307165,1989,1476,1750,1548,1996.1188466138221,1489.9566671914577,1715.6178842603763,1552.8700956853936
1075,39.47715377807617,48.734195709228516,50.894775390625,-2.8333680629730225,33.91614532470703,0.9115995764732361,-150.84433679200947,175.7953500540727,1988,1478,1749,1547,1922.6057589382456,1441.5187747949935,1710.4994515965438,1549.8304449942725
1076,-11.050121307373047,11.566688537597656,15.489766120910645,-2.7187929153442383,23.283418655395508,-0.6558772325515747,136.87824788044546,173.70976644670154,1989,1478,1747,1547,1971.9567883017153,1493.9608961901358,1718.1445812736333,1550.1806894312658
1077,-14.184591293334961,-4.122945785522461,12.504528045654297,-1.6000845432281494,5.3399271965026855,-4.1617841720581055,73.6081157378132,163.36709210052192,1990,1480,1746,1547,1996.1112361421785,1500.7750632425978,1739.1132302993115,1549.0573429010492
1078,-9.457955360412598,11.28938102722168,9.372922897338867,-0.6807566285133362,11.939183235168457,6.096113204956055,140.54035241739405,176.78394948138583,1992,1480,1745,1548,1975.1642611417808,1493.8584092851884,1729.4844998691137,1548.871811208536
1079,-16.0396728515625,-2.535670042037964,6.310129165649414,14.56668758392334,37.040138244628906,21.851346969604492,80.8943076007837,-161.56807954800217,1995,1480,1743,1550,1998.7162732425827,1503.1867178597151,1697.8219217639053,1534.9432937515542
1080,-20.979652404785156,-13.259482383728027,7.506856441497803,0.46488672494888306,17.397403717041016,3.52077054977417,56.64888769209763,-178.51665677127733,1998,1478,1742,1550,2016.8076422197394,1506.5763126773122,1719.8741812538276,1549.4270517259904
1081,-15.54454231262207,-18.05642318725586,34.98948669433594,0.7348419427871704,17.047245025634766,2.91416597366333,39.42106375233301,-177.60497125202505,2002,1482,1738,1550,2028.6559959845042,1503.9118984155975,1717.47878855707,1549.1416900456438
1082,-164.3108367919922,-16.277732849121094,127.00922393798828,-12.13525390625,40.62268829345703,-15.481661796569824,42.8025923177989,166.22982938737417,2008,1484,1737,1550,2032.1052578145277,1506.3237394068117,1690.1226107541513,1561.4883167123533
1083,-19.90772247314453,-27.576555252075195,27.239261627197266,-12.955192565917969,42.374507904052734,-15.413762092590332,33.103468010258865,166.1938287641295,2014,1489,1735,1551,2054.2752064405427,1515.2585506623095,1686.4738893952635,1562.924698110647
1084,151.00778198242188,25.08324432373047,137.1380615234375,-5.0935797691345215,14.551811218261719,-7.051502227783203,-134.001047811881,161.11823615821186,2024,1490,1733,1552,1987.5416256485662,1452.2476298467516,1715.1608675371112,1558.1013574606727
1085,-41.7204704284668,-10.682101249694824,76.0846939086914,0.4737004041671753,28.576461791992188,-2.9434638023376465,74.1751530404698,-179.13039882221057,2030,1491,1734,1552,2046.126289819276,1547.8949137143798,1699.5601575889289,1551.477252467734
1086,64.53653717041016,56.530704498291016,74.2130355834961,-0.48034417629241943,18.854591369628906,-4.136701583862305,-149.1672691434954,178.59369185595543,2039,1499,1732,1553,1963.089483686219,1453.689455518809,1708.4087705393604,1553.5791561320402
1087,102.9327163696289,27.120376586914062,104.0227279663086,-6.2516255378723145,41.27242660522461,-13.584452629089355,-117.7221472164922,172.927283600191,2042,1499,1732,1552,2002.3400503801215,1423.5298231175939,1685.8251944867725,1557.7290483344825
1088,-15.319857597351074,-16.7481689453125,44.15413284301758,-2.7140471935272217,18.410898208618164,-7.214756011962891,41.282051146450456,171.90381926526058,2050,1501,1731,1551,2075.9349093477726,1523.7699834815148,1709.5235932747717,1554.0550847334353
1089,-36.25562286376953,-12.397892951965332,73.23731231689453,-6.272482395172119,18.32731819152832,-10.585190773010254,69.60934604754593,161.74564452973922,2060,1502,1730,1551,2079.9670465633685,1555.7165881138226,1708.3032877707128,1558.1563314401003
1090,-6.737876892089844,-7.097179412841797,20.125661849975586,-11.02669620513916,30.462535858154297,-12.571638107299805,43.29956029445385,161.98589624381597,2064,1501,1731,1552,2075.737499664208,1512.0606900743867,1696.525707585461,1563.2107593577223
1091,-12.876365661621094,-10.998074531555176,19.297401428222656,-5.404268741607666,25.4201717376709,-2.3450088500976562,48.90836475166207,168.79104391999033,2068,1502,1732,1552,2086.314497044907,1523.0004904284524,1701.952280973323,1557.954489730003
1092,-12.897204399108887,-15.436725616455078,24.174516677856445,-3.306453227996826,28.07211685180664,2.3586933612823486,38.94887726895969,173.82773212421614,2070,1503,1732,1552,2095.5527078584514,1523.6544515363537,1699.5298032963967,1555.5114914051528
1093,-57.303863525390625,-50.39949035644531,63.70920944213867,3.796194076538086,19.716611862182617,6.777062892913818,34.84567462752075,-169.53307984673805,2069,1502,1734,1552,2142.96872788448,1553.4971029262347,1711.058960512806,1547.761828223243
1094,-16.672847747802734,-25.780868530273438,22.162046432495117,12.300251007080078,8.977377891540527,34.34891128540039,30.71034945965273,-126.55945744872892,2069,1503,1735,1551,2110.753323119332,1527.8015110601125,1724.3889742099907,1536.6910999636416
1095,-16.76624298095703,-8.024116516113281,18.572174072265625,7.113478183746338,6.09732723236084,24.780614852905273,63.95589581226796,-130.78158606519835,2068,1502,1736,1551,2081.261040913358,1529.1361276986718,1728.9896325116326,1542.873132227466
1096,-10.387076377868652,-18.1583251953125,15.196820259094238,15.695332527160645,22.535320281982422,26.038057327270508,28.798679570216283,-146.8972235892725,2066,1502,1737,1551,2094.982880383092,1517.9326035304123,1711.7053082406885,1534.5088512329844
1097,-13.289230346679688,3.3977842330932617,10.731953620910645,6.441880226135254,20.224332809448242,5.149771690368652,104.48237017937392,-163.06247742752893,2061,1503,1737,1553,2055.6066325221313,1523.8811081398296,1713.8383179756465,1545.9463710715202
1098,-6.971823215484619,6.049356937408447,16.03508186340332,9.65881633758545,1.8256953954696655,16.348560333251953,131.12349498828428,-100.75692216971945,2058,1502,1738,1553,2048.620721491919,1512.74277288678,1735.8335876393962,1541.5966956181367
1099,-8.647574424743652,14.994708061218262,6.186941146850586,4.576745510101318,-2.6247074604034424,4.345703601837158,150.692556906486,-60.12263208541586,2055,1502,1739,1553,2031.45558450168,1515.2165318284865,1742.113976101312,1547.5796761464655
1100,-2.5593855381011963,-4.173373699188232,2.396925210952759,4.098639011383057,14.8238525390625,0.11110889166593552,31.465668412492647,-164.88711256551414,2052,1501,1739,1552,2058.258625898614,1504.830134332718,1721.3464713303515,1547.2324522792208
1101,-10.97888469696045,2.652129650115967,10.904842376708984,-16.624738693237305,48.4068717956543,-20.321069717407227,103.67030689945746,165.75084306474892,2049,1501,1740,1552,2045.0206195665903,1517.3609187933994,1688.396437379541,1565.1048270684096
1102,-14.250314712524414,-2.1552367210388184,13.017230987548828,-61.83935546875,76.96369171142578,-58.09478759765625,81.30769475048122,168.46280813184373,2047,1500,1739,1554,2050.196604094474,1520.9086810258598,1670.8040877481635,1567.9207209747515
1103,-19.536386489868164,-9.305113792419434,61.689979553222656,1.0683066844940186,-6.7350311279296875,-7.841142654418945,63.89662814604954,-8.971747038635117,2046,1500,1738,1553,2059.905503976162,1528.3804375411955,1745.8576228506151,1551.7594463411133
1104,-23.221811294555664,-9.91116714477539,62.4570426940918,3.8306691646575928,-11.304533004760742,-4.80016565322876,66.09967129634245,-18.479820293879055,2045,1500,1739,1553,2059.8024144134465,1533.4030293628712,1752.3296138110375,1548.5451933068896
1105,-8.157374382019043,11.030302047729492,5.525951385498047,1.698363184928894,-29.214557647705078,6.735754489898682,143.9484446248577,-3.0337676348445544,2044,1500,1735,1556,2027.7371082014747,1511.838055195959,1766.7252953867342,1554.318598280139
1106,-4.748817443847656,-1.023134708404541,15.114832878112793,3.233523368835449,-9.233327865600586,8.114885330200195,77.82668364919367,-19.135762889364255,2044,1500,1734,1558,2045.5713385719826,1507.2841508072663,1744.2691431801193,1554.4368103938195
1107,-12.826979637145996,1.314578890800476,5.312347888946533,2.8560004234313965,18.470571517944336,0.1443476527929306,95.90140350694718,-171.51582144512665,2042,1500,1733,1560,2040.0270123722669,1519.0876337369402,1712.7236779083642,1556.9754072100936
1108,8.34799575805664,22.500295639038086,31.805648803710938,4.180009841918945,41.710601806640625,5.341814041137695,-160.68430281459237,-175.32477023344688,2041,1500,1731,1560,2007.70612370034,1488.330409290181,1692.4086264565533,1556.8440076259851
1109,-5.930202007293701,7.020223140716553,3.368081569671631,4.713273525238037,32.995452880859375,1.9453177452087402,140.00335177408846,-172.7874586917641,2039,1501,1730,1559,2028.4891084159206,1509.8186374901013,1698.4147972130338,1555.0028368405528
1110,-10.808382034301758,3.409075975418091,0.8645756244659424,3.938563346862793,17.832345962524414,1.1879621744155884,107.62316975254997,-167.94719452231803,2036,1502,1731,1559,2030.9455173127824,1517.9114205255885,1712.3198000171792,1555.0114033331845
1111,-9.163169860839844,14.922063827514648,4.948170185089111,-6.523933410644531,14.885126113891602,-2.1036531925201416,149.13887059266895,156.85545966212018,2034,1503,1730,1559,2011.8545764945839,1516.2333655651414,1714.073320472858,1565.807942889768
1112,0.5380374789237976,26.357704162597656,7.949778079986572,-6.060113906860352,14.160849571228027,-3.1322684288024902,-178.91426459728595,157.29469134951168,2032,1505,1729,1559,1994.2622198558452,1504.2847963789072,1713.5873713513367,1565.4489202027055
1113,146.579833984375,49.42805862426758,141.27117919921875,-6.795048236846924,14.65290641784668,4.474203586578369,-154.75128701492253,155.6524408338754,2030,1505,1727,1561,1966.9540354771816,1475.267323910506,1711.569266801627,1567.9826687153757
1114,149.51803588867188,38.75636672973633,137.8822479248047,-1.2670483589172363,9.155077934265137,0.20888809859752655,-147.71129374094232,172.18737893399663,2028,1506,1726,1559,1976.0411575570768,1473.1673163552002,1715.8171400154272,1560.397163539005
1115,-4.545718669891357,16.304420471191406,13.723362922668457,1.8440264463424683,26.098440170288086,4.067150592803955,164.8396054812277,-176.24166408262633,2027,1505,1724,1561,2003.6985180946604,1511.3135797184948,1696.7252860688773,1559.2083355401298
1116,-1.7669671773910522,29.598543167114258,11.03171443939209,-2.1084976196289062,13.587346076965332,-1.0860023498535156,176.89293340169255,171.34450492146414,2026,1505,1733,1549,1985.4985802782123,1507.198488429073,1716.0852232305901,1551.5748798311724
1117,-23.813343048095703,7.193939208984375,10.84803295135498,-8.733609199523926,31.563251495361328,-15.161022186279297,107.36015441517921,166.11654861627227,2025,1503,1732,1544,2014.7312802134932,1535.8475593104085,1694.8357922244936,1553.1858209602067
1118,-14.537700653076172,5.373076915740967,8.751984596252441,-0.13667438924312592,33.386871337890625,1.0255504846572876,110.54051259294731,179.79262013521986,2024,1503,1730,1542,2016.2278388104678,1523.74286562901,1688.7282908517807,1542.1493820122655
1119,-7.222061634063721,15.349956512451172,10.034802436828613,-39.25365447998047,63.0470085144043,-40.30793380737305,155.3937226463163,162.16437140618416,2024,1504,1732,1537,2002.028741096396,1514.0621396162803,1668.712111005498,1557.3629383688512
1120,-6.160730361938477,10.232553482055664,21.80672264099121,-19.69106101989746,68.0042953491211,-21.213459014892578,149.26809947157986,172.249294737753,2024,1504,1732,1533,2009.4332008804577,1512.6601056347235,1668.0223741938455,1541.7077748364748
1121,-10.07752513885498,16.15174102783203,12.390998840332031,-124.79429626464844,70.39556884765625,-119.53699493408203,148.8602191732466,163.69633894285593,2023,1505,1730,1527,2000.1890617639021,1518.782047839898,1666.8838885654177,1545.4608204986935
1122,0.12963879108428955,21.95102310180664,15.516240119934082,2.2590856552124023,31.298002243041992,-7.654302597045898,-179.6783450452379,-176.29032016214762,2020,1505,1730,1527,1990.468701136049,1504.8342113769622,1695.1942147313632,1524.7433059125458
1123,-16.320751190185547,1.1025340557098389,6.531673431396484,8.777535438537598,-1.462480902671814,17.19757080078125,93.91777558551466,-80.50202858395082,2015,1508,1729,1523,2013.4029420822742,1531.3198711657026,1730.68447432109,1512.9317885604007
1124,-23.591272354125977,-2.4924304485321045,9.604708671569824,9.173314094543457,16.633943557739258,-1.1913344860076904,83.79265328165778,-151.9150118759017,2008,1510,1727,1521,2011.5224795204078,1542.386296965819,1708.6796122426563,1511.2239916624592
1125,-0.13350293040275574,7.9416022300720215,22.345006942749023,-1.956773042678833,12.051163673400879,-3.3197083473205566,179.04309074473142,170.91310200669122,2001,1513,1727,1521,1989.3942473289587,1513.193848219255,1713.4289706435266,1523.1705438864524
1126,26.2666015625,29.153615951538086,49.20819854736328,8.043636322021484,52.79486083984375,1.689529299736023,-141.57310459022852,-173.93619155290884,1994,1513,1724,1523,1952.104855385014,1479.762285227671,1672.2290793715558,1517.5003576233182
1127,-8.41140079498291,-3.9739456176757812,54.6502685546875,16.380937576293945,59.92452621459961,16.315753936767578,64.59645899932791,-170.72427110379877,1987,1513,1724,1526,1992.8214387637088,1525.257966349089,1665.1551095588964,1516.3893736430316
1128,-94.6182861328125,-6.71699857711792,90.72567749023438,12.557252883911133,19.769912719726562,2.650787591934204,83.2613224971204,-148.83067300507048,1980,1511,1719,1528,1990.059023682635,1596.1323901883607,1696.6759096372357,1514.4963794913547
1129,93.03716278076172,69.69144439697266,89.9339599609375,-175.6396484375,64.88880157470703,-176.33261108398438,-159.71764632032026,177.95926712540847,1974,1506,1715,1527,1890.5324956537418,1475.1536537166278,1652.5214729704664,1529.226270925251
1130,-15.296634674072266,6.3877272605896,16.686748504638672,19.609487533569336,54.446380615234375,17.485471725463867,112.99405030546733,-166.5118117652123,1970,1503,1708,1523,1960.098209383287,1526.3338933765835,1653.4906940387466,1509.925357895115
1131,-5.486613750457764,8.539885520935059,25.196229934692383,-6.31294059753418,68.4186019897461,-11.996556282043457,147.51385347727435,177.509519973775,1966,1500,1701,1527,1952.7836904070143,1508.415225992183,1635.907281402321,1529.8311734583567
1132,12.315781593322754,28.55732536315918,39.884063720703125,176.8678436279297,12.545836448669434,175.29466247558594,-158.59912996396523,-166.2049586566559,1964,1499,1693,1519,1920.4985616107272,1481.951210688807,1678.0117788969587,1515.319915180756
1133,164.63125610351562,47.29267120361328,155.4659881591797,179.98992919921875,-3.7355735301971436,163.1223602294922,-166.25394319586303,-0.15412119376394465,1962,1498,1684,1518,1895.1306670469294,1481.64205586839,1688.430328054013,1517.9880827331242
1134,-10.355146408081055,11.792720794677734,12.907970428466797,169.15869140625,9.495101928710938,177.692626953125,139.27296886852923,-131.6444796914069,1962,1496,1673,1523,1943.6065461113196,1511.8359701270565,1660.7927165870901,1509.2720860222694
1135,-27.511850357055664,-35.03789520263672,17.17905044555664,-176.74903869628906,-1.3772790431976318,-176.52166748046875,33.37607490534506,67.02489563792848,1962,1491,1664,1519,2012.5223947780585,1524.283120562498,1665.7065376110747,1523.0252125601723
1136,-25.09797477722168,-8.949195861816406,-6.340031623840332,-37.01203155517578,22.212644577026367,-59.324588775634766,69.63214350925776,124.15067478783742,1963,1493,1656,1516,1976.844718163384,1530.2913466909906,1629.9148878640065,1554.454245472364
1137,-9.600892066955566,23.86175537109375,7.316091060638428,-4.170034408569336,34.863948822021484,0.43713533878326416,159.34110183433992,174.0412328812918,1966,1497,1650,1515,1930.4012479668118,1510.4224718316984,1611.129179187595,1519.0572076425497
1138,-19.411497116088867,8.47518539428711,7.190742492675781,1.0297778844833374,13.002728462219238,2.2538435459136963,114.14893065808403,-175.54972187074674,1967,1499,1645,1514,1954.1778476686086,1527.5987313251494,1629.9251705773352,1512.8267474217078
1139,-27.53362274169922,-1.7240930795669556,-1.3062055110931396,7.1720499992370605,14.23552131652832,11.759976387023926,86.27450169072007,-153.79744838684272,1972,1503,1641,1514,1974.557357791325,1542.275082025937,1624.524139966622,1505.8919603845413
1140,-16.043025970458984,-6.596417427062988,18.051048278808594,3.2032618522644043,-5.744725704193115,9.802618026733398,67.2934631012978,-29.049599813657117,1976,1506,1638,1514,1985.879253150075,1529.6095484179668,1644.7064635073239,1510.274953441471
1141,-177.5291290283203,4.925660133361816,135.74124145507812,4.903102874755859,3.014368772506714,5.6909637451171875,153.42403544893332,-121.63753623633953,1979,1508,1637,1511,1971.701633899608,1511.6509209047715,1633.424125127892,1505.196021677023
1142,20.703027725219727,14.680807113647461,75.5667495727539,-179.8179931640625,54.837196350097656,-166.9719696044922,-126.54112168914821,179.87179591740107,1984,1510,1635,1511,1962.204683549863,1480.5894890808922,1578.5911914381504,1511.1262196218127
1143,174.19696044921875,17.697031021118164,145.53619384765625,72.41204071044922,81.21195983886719,77.71549224853516,-162.41799995285646,-171.6167864971362,1986,1512,1633,1512,1959.8574031339544,1503.7161182483615,1566.7865602580584,1502.2422712327689
1144,-176.41677856445312,6.319491863250732,134.27389526367188,-4.894547939300537,32.57177734375,-15.92110824584961,150.5621451220578,172.3926324024016,1990,1513,1633,1510,1980.31362428689,1518.4664269737948,1597.4685193626954,1514.7455620910732
1145,-178.8894500732422,10.651710510253906,116.59429168701172,-76.33967590332031,74.44632720947266,-73.56181335449219,174.11648223708963,164.86584536220198,1991,1513,1631,1511,1974.5493826561076,1514.6952231978782,1566.4535599087662,1528.4572508705833
1146,-26.936281204223633,-6.736608028411865,6.688849449157715,135.2085723876953,77.84947204589844,139.3078155517578,75.38539516842407,-171.3746879500428,1994,1514,1631,1511,2003.7363386936568,1551.3393583616203,1565.500934214346,1501.064597735597
1147,155.40757751464844,19.034526824951172,119.70049285888672,171.3226318359375,40.47212600708008,177.0054473876953,-129.65912269535016,-169.9725881197322,1996,1516,1630,1511,1967.9521410207772,1482.1671058015318,1586.511771888214,1503.3103973794985
1148,168.2058868408203,21.050922393798828,151.7333526611328,170.6782684326172,31.07286262512207,171.82249450683594,-152.02915621491852,-164.9544289122273,1997,1516,1628,1511,1966.109010623273,1499.5951278540097,1593.4194429057172,1501.7046824682902
1149,148.2379150390625,48.92115783691406,140.20672607421875,-112.10323333740234,39.4537353515625,-101.53898620605469,-155.3515088394564,131.6134648817827,1999,1515,1627,1510,1935.68028787178,1485.9451247567577,1583.789061611551,1558.6466199034178
1150,143.04713439941406,47.2829704284668,132.54527282714844,-38.235774993896484,49.45248031616211,-40.75741958618164,-150.96695181550675,152.0997663736338,1999,1515,1626,1510,1936.5493940442775,1480.3359593890505,1573.5691709418647,1537.7609687174481
1151,128.3604736328125,40.764404296875,114.9646224975586,-42.70454788208008,64.41228485107422,-39.74836349487305,-137.7117367829699,162.0078170045297,2000,1515,1625,1511,1944.4992319963555,1464.5189653257603,1564.571015714582,1530.6254527538545
1152,157.68856811523438,36.490238189697266,143.43931579589844,176.8274688720703,63.452850341796875,-176.68104553222656,-152.83138250303094,-178.41619127500678,2001,1515,1625,1511,1949.8570198786856,1488.7514796777336,1564.1694508063497,1509.318052354801
1153,143.83273315429688,35.806549072265625,125.87857055664062,175.10992431640625,42.06809616088867,178.49349975585938,-140.71482598488583,-174.60457231933887,2002,1515,1624,1510,1953.4408180525556,1475.2757487666781,1577.7690761817576,1505.6336132973745
1154,-165.81622314453125,-3.7273497581481934,101.176025390625,-149.77969360351562,65.85369873046875,-139.1840362548828,75.11129559725777,167.28488332755353,2002,1515,1625,1510,2007.3957181162214,1535.2947000787403,1558.3872148118758,1525.0303079870332
1155,-86.72709655761719,-15.853933334350586,84.6790542602539,-8.01063346862793,-60.38638687133789,16.609159469604492,74.12146929054036,4.528914897174485,2002,1515,1626,1511,2024.6744294173282,1594.712555465812,1689.4645643774477,1516.0269972395895
1156,-14.00113582611084,-3.6080262660980225,22.18209457397461,-177.421875,36.29320526123047,-164.4965362548828,75.39237911943637,176.49500836765804,2002,1515,1629,1510,2007.0973568542483,1534.5583892365637,1582.8304249608952,1512.8278895618246
1157,159.71778869628906,26.736122131347656,141.1931610107422,-22.43552017211914,44.78738784790039,-29.5620174407959,-145.4664190183363,158.968926743154,2003,1516,1633,1512,1966.1096635030171,1490.6141269903767,1580.1641469834244,1532.3146673711594
1158,160.84999084472656,25.6629581451416,138.31695556640625,179.72674560546875,32.07819366455078,-176.16336059570312,-145.6766546625569,-179.56403227697402,2003,1516,1637,1510,1967.48772844109,1491.7539621452124,1596.6382122032394,1509.6928783153
1159,175.12948608398438,5.583219051361084,130.40538024902344,167.40139770507812,11.460156440734863,161.04434204101562,-139.0244560528888,-132.90553634456998,2002,1516,1642,1514,1994.1193951641446,1509.1553981337538,1626.5024569213715,1497.3258887436332
1160,167.23101806640625,19.946218490600586,147.48841857910156,-34.55930709838867,47.93833923339844,-37.39215087890625,-148.65745862408357,152.89351427385634,2002,1517,1649,1514,1974.7089650358992,1500.3790240466355,1594.0606004629383,1542.1217590893375
1161,-1.6204637289047241,9.985221862792969,39.87114715576172,-110.20365905761719,61.60063934326172,-103.41938781738281,170.8751752703008,153.09604633552826,2003,1517,1656,1515,1988.7816775829335,1519.2837251764663,1590.9056107213755,1548.0299166423317
1162,-7.294949054718018,9.900378227233887,32.1047477722168,174.9066925048828,-22.028358459472656,-162.78466796875,143.96343642874743,-12.37574028616532,2002,1516,1665,1518,1988.0732152820467,1526.1319864813988,1692.3797788952677,1511.9923173887214
1163,5.59762716293335,12.994173049926758,51.6085090637207,-3.0151288509368896,38.95106506347656,-3.3481016159057617,-157.08643517917423,176.27708648671188,2001,1517,1675,1523,1982.337286463198,1509.111353817168,1628.4794237780275,1526.0270333349072
1164,65.51316833496094,45.958011627197266,72.8641357421875,-159.1260528564453,76.12259674072266,-154.04818725585938,-138.6483128204432,174.96925114353027,2001,1516,1682,1519,1942.0558937728588,1464.12204866605,1611.1307866825287,1525.2385789731516
1165,-9.03007984161377,8.017843246459961,28.08086585998535,-1.322713017463684,7.140510559082031,-18.730587005615234,131.90658755671177,169.55954499261443,1999,1515,1688,1522,1987.283554290067,1528.0551721350046,1678.8015734196313,1523.6949416013554
1166,-14.447397232055664,-2.416797161102295,39.596099853515625,-173.55966186523438,9.565607070922852,-124.19551086425781,80.39824750746153,146.35190334749777,1997,1515,1691,1529,2000.4999904709293,1535.6893377265264,1678.7029125066583,1537.1850531442853
1167,83.67778015136719,39.016048431396484,87.02434539794922,-14.062567710876465,39.611900329589844,-25.703685760498047,-129.18711624946377,163.63829943069499,1997,1514,1695,1532,1944.1188041485289,1449.1314718962178,1649.7315348670313,1545.290359371543
1168,148.4755401611328,32.438751220703125,130.81454467773438,3.3832082748413086,27.77603530883789,1.2750293016433716,-140.5569273730762,-173.6070588560675,1997,1514,1698,1537,1953.0153833970912,1477.8152185797505,1664.4468024814553,1533.2405915927634
1169,170.0428466796875,13.454315185546875,146.61959838867188,3.4263904094696045,32.129940032958984,6.2005391120910645,-144.1418642938551,-174.5638235316803,1996,1514,1699,1538,1976.688391609146,1500.0422198025324,1661.239276079291,1534.4065041201548
1170,-51.98959732055664,-22.11780548095703,69.4794692993164,3.7022430896759033,34.85867691040039,10.856616020202637,62.71407021404712,-174.70362865644972,1994,1515,1700,1538,2026.0035373296705,1577.043096060399,1659.9912057152524,1534.2910519983068
1171,150.69297790527344,11.480670928955078,117.16471099853516,1.6438170671463013,14.32493782043457,-5.279214382171631,-112.53474697489894,-173.5905106029706,1994,1516,1704,1539,1977.081825778908,1475.2258716720712,1687.1753879829653,1537.1099957648962
1172,152.08349609375,41.07950210571289,141.66355895996094,0.10027960687875748,7.523444175720215,-6.393459320068359,-151.76075011757467,-179.24074644505137,1994,1516,1705,1540,1938.803127148395,1486.3549953407564,1695.57290641377,1539.8750697980252
1173,140.61842346191406,24.846010208129883,114.01087188720703,-21.83008575439453,62.747989654541016,-26.50510597229004,-126.12165716459707,169.15719605434566,1992,1517,1705,1541,1956.2846197084443,1468.0608562078125,1641.8809224947145,1553.0894852403267
1174,119.17610168457031,37.77757263183594,107.3722915649414,-2.917055368423462,41.44347381591797,-13.059014320373535,-131.59470639622228,176.70138318598882,1990,1517,1706,1541,1937.9291916545149,1458.3403219417771,1659.6683417793347,1543.6703443879005
1175,5.585186958312988,6.945385456085205,58.60086441040039,0.9445351958274841,15.073060989379883,-2.6899876594543457,-141.37694462244554,-176.49737010261327,1989,1518,1706,1541,1978.7215289173284,1509.7880304615737,1687.796461947988,1539.885785239595
1176,5.625602722167969,13.189774513244629,38.28169250488281,-3.3043861389160156,17.855844497680664,-7.078320026397705,-157.30148485447958,169.85543978532428,1988,1519,1707,1542,1968.6049448156527,1510.8874632499592,1684.6165087684562,1546.0050700400277
