frame,adult_pitch,adult_yaw,adult_roll,child_pitch,child_yaw,child_roll
2534,0.40175583958625793,-23.821855545043945,4.068204402923584,4.117012023925781,-6.050225257873535,9.358555793762207
2535,0.22521549463272095,-23.77855110168457,4.067636013031006,8.391772270202637,11.73481559753418,10.72163200378418
2536,-0.5653310418128967,-25.37462615966797,5.241353988647461,5.880795001983643,3.0215888023376465,7.907122611999512
2537,0.6255483031272888,-26.485595703125,2.7449111938476562,7.870321750640869,10.239523887634277,10.158951759338379
2538,0.5003034472465515,-23.505943298339844,3.9837453365325928,3.0759048461914062,-9.243180274963379,8.040512084960938
2539,1.1289844512939453,-23.906429290771484,2.263676881790161,7.899775981903076,11.176652908325195,9.983781814575195
2540,1.124206304550171,-22.331247329711914,3.153334617614746,6.403170108795166,6.995480060577393,8.086180686950684
2541,0.7362146973609924,-25.475866317749023,3.313661575317383,6.244149684906006,5.728372573852539,7.77431583404541
2542,-0.5385857820510864,-30.26226806640625,3.3618857860565186,7.594543933868408,13.87890338897705,9.120231628417969
2543,-0.8310367465019226,-28.445775985717773,4.864616394042969,4.104291915893555,-3.5058887004852295,6.480775356292725
2544,1.6113224029541016,-17.069002151489258,3.656611204147339,3.312204599380493,-6.609269142150879,4.690436840057373
2545,0.4025421440601349,-23.03438949584961,3.5903477668762207,3.3410258293151855,-9.811629295349121,3.140676975250244
2546,1.292856216430664,-18.36005210876465,4.140836238861084,3.1747496128082275,-10.42902660369873,2.492443799972534
2547,0.3805834650993347,-24.872316360473633,3.14981746673584,3.166717529296875,-10.080611228942871,2.2499520778656006
2548,0.2239811271429062,-22.387901306152344,5.1455793380737305,2.956657648086548,-14.288810729980469,2.1298329830169678
2549,-2.4715051651000977,-30.867084503173828,6.3862385749816895,2.6305289268493652,-14.57241153717041,2.0285720825195312
2550,-1.7817977666854858,-30.294918060302734,5.471790790557861,2.7915868759155273,-14.018697738647461,2.167689323425293
2551,0.7536578178405762,-21.26715087890625,3.3148279190063477,3.548321008682251,-1.933846116065979,0.2984139025211334
2552,0.8554105758666992,-21.86997413635254,3.3985915184020996,3.349626302719116,-12.77328109741211,2.0785412788391113
2553,1.1954156160354614,-19.96337127685547,2.7607240676879883,3.130925416946411,-13.71071720123291,2.234415292739868
2554,1.5494283437728882,-20.042497634887695,2.1135458946228027,3.075509786605835,-13.34620475769043,1.8784276247024536
2555,1.2366056442260742,-20.98953628540039,2.7510225772857666,2.8914430141448975,-16.35515594482422,2.1403727531433105
2556,1.1557327508926392,-21.465559005737305,2.837179660797119,2.9565012454986572,-16.078453063964844,1.798082947731018
2557,0.9460021257400513,-22.21426773071289,3.016629457473755,2.9457356929779053,-16.782833099365234,2.0741655826568604
2558,0.5677862167358398,-23.878904342651367,3.409775972366333,2.5303456783294678,-13.340625762939453,3.1561968326568604
2559,1.223107933998108,-22.018939971923828,2.5090603828430176,2.566411256790161,-15.111161231994629,2.829892873764038
2560,0.5585191249847412,-22.49993324279785,3.5260181427001953,3.1469810009002686,-12.58179759979248,2.780210494995117
2561,0.5108895897865295,-24.76123809814453,3.0711050033569336,3.4685568809509277,-8.183234214782715,2.5370664596557617
2562,1.2763921022415161,-22.120546340942383,2.3917996883392334,3.2130517959594727,-9.661651611328125,2.5973215103149414
2563,1.056078553199768,-22.370025634765625,2.8025879859924316,3.0293023586273193,-9.973749160766602,2.9853298664093018
2564,0.9396976828575134,-22.4478702545166,3.06703782081604,2.8000073432922363,-13.491363525390625,2.710038900375366
2565,1.0536118745803833,-21.858976364135742,2.806370496749878,3.1831798553466797,-10.20518970489502,3.9604122638702393
2566,0.7190300226211548,-21.410730361938477,3.27250599861145,3.7669451236724854,-4.706573963165283,3.547372341156006
2567,0.49315646290779114,-21.11808967590332,3.7492716312408447,3.417951822280884,-7.713357448577881,2.527543306350708
2568,-1.1055550575256348,-27.2611141204834,4.99349308013916,3.06306791305542,-10.440176010131836,2.872629404067993
2569,-0.542844831943512,-25.353397369384766,4.469170093536377,2.7946486473083496,-12.05894947052002,3.1112329959869385
2570,-0.5478911995887756,-25.283462524414062,4.60236930847168,3.29402756690979,-9.658994674682617,3.5802173614501953
2571,0.6442185044288635,-21.2708740234375,3.582537889480591,3.1706063747406006,-12.50951099395752,3.0876858234405518
2572,-0.4271206557750702,-23.557764053344727,4.513528823852539,3.6516098976135254,-5.800954818725586,3.7145931720733643
2573,-0.8689475059509277,-25.78990364074707,4.626715183258057,3.6938040256500244,-1.5006091594696045,2.616818904876709
2574,1.2476420402526855,-22.477933883666992,1.6094064712524414,3.4554545879364014,-8.653393745422363,1.6937062740325928
2575,1.250319480895996,-23.066364288330078,2.466693639755249,2.670146942138672,-15.082815170288086,1.2411590814590454
2576,1.7309176921844482,-19.899150848388672,4.357077598571777,3.279784679412842,-11.80334758758545,-0.8566754460334778
2577,1.3255096673965454,-21.4919490814209,3.4072742462158203,2.9359753131866455,-11.954602241516113,-0.269747793674469
2578,1.3697872161865234,-22.877103805541992,2.479858636856079,2.848118543624878,-12.940608978271484,-0.411487877368927
2579,1.9407846927642822,-19.05339813232422,2.433429718017578,3.1957173347473145,-14.117746353149414,-0.7653963565826416
2580,1.904639720916748,-20.36024284362793,1.894940733909607,3.6578116416931152,-11.448592185974121,-2.4164559841156006
2581,1.861067295074463,-22.813756942749023,1.219835638999939,2.964611530303955,-5.788967609405518,-3.9477598667144775
2582,1.5338988304138184,-17.188108444213867,4.609618663787842,1.0619460344314575,6.5233378410339355,-7.437611103057861
2583,1.573194980621338,-17.731924057006836,4.527562141418457,3.120425224304199,-9.475013732910156,-1.876371145248413
2584,1.8059829473495483,-19.669689178466797,2.739039659500122,2.832456588745117,-17.066875457763672,1.2962462902069092
2585,1.6379451751708984,-16.409900665283203,4.316725730895996,3.287076711654663,-16.801918029785156,-0.5557354092597961
2586,1.192559838294983,-21.17693519592285,4.112006187438965,2.2680909633636475,-14.60018253326416,1.0050573348999023
2587,1.4864351749420166,-17.48955535888672,4.719671249389648,2.3208141326904297,-16.73972511291504,2.3009843826293945
2588,2.4807820320129395,-19.109922409057617,2.0173420906066895,2.6707115173339844,-17.026643753051758,2.838181257247925
2589,3.8862123489379883,-18.998605728149414,-1.3003484010696411,3.069354295730591,-16.615882873535156,-0.15446977317333221
2590,1.8481528759002686,-19.11128044128418,3.3681039810180664,2.394392728805542,-15.33299732208252,2.102846622467041
2591,2.0569980144500732,-24.15538787841797,2.5861642360687256,2.485694169998169,-9.80439567565918,-2.446652412414551
2592,2.358689546585083,-28.77890968322754,1.1757663488388062,2.8830833435058594,-7.841850757598877,-2.8666296005249023
2593,1.8854191303253174,-18.26853370666504,3.377284288406372,2.4951934814453125,-9.7573823928833,-0.5860835313796997
2594,1.7271252870559692,-17.55841827392578,3.3295161724090576,2.1754114627838135,-12.093212127685547,1.18442702293396
2595,1.9199212789535522,-18.32870101928711,2.8920955657958984,2.4083847999572754,-11.171215057373047,0.5693978667259216
2596,1.9011073112487793,-18.52222442626953,2.708770751953125,2.3048179149627686,-15.853826522827148,2.9818966388702393
2597,2.49654221534729,-19.20834732055664,2.472750663757324,2.547471046447754,-8.312387466430664,-1.143237829208374
2598,-1.2946603298187256,-44.14058303833008,4.68629264831543,2.4805710315704346,-9.066125869750977,-0.7362273335456848
2599,1.1291507482528687,-25.231611251831055,4.614885330200195,2.252704381942749,-13.369611740112305,2.6049728393554688
2600,1.9666335582733154,-21.035282135009766,2.692765951156616,2.3380677700042725,-14.097391128540039,1.674943447113037
2601,0.34360194206237793,-34.051612854003906,4.2280120849609375,2.163090944290161,-13.003239631652832,1.0926976203918457
2602,1.699384093284607,-23.882150650024414,4.366389751434326,2.012402057647705,-15.92192554473877,1.9685777425765991
2603,82.86832427978516,-78.95589447021484,-84.46614074707031,2.2344799041748047,-15.54808521270752,1.8756496906280518
2604,1.8389748334884644,-19.51912498474121,4.655041694641113,2.6046977043151855,-11.884485244750977,0.9484639167785645
2605,39.906227111816406,-77.19261932373047,-39.78197479248047,3.327143430709839,-0.6094999313354492,-1.0574984550476074
2606,2.2156858444213867,-21.179229736328125,3.283845901489258,3.595721483230591,-2.061265707015991,1.117239236831665
2607,1.6942659616470337,-18.633272171020508,4.409869194030762,2.911506175994873,-12.073702812194824,1.1061322689056396
2608,1.5842407941818237,-17.61981201171875,4.034484386444092,3.6545016765594482,-5.07612943649292,1.0908174514770508
2609,1.8223202228546143,-18.138561248779297,3.2629454135894775,3.6685314178466797,-8.72890567779541,1.5416314601898193
2610,2.098036766052246,-18.86627197265625,1.722221851348877,3.3530311584472656,-8.269123077392578,1.535937786102295
2611,1.5272269248962402,-20.751440048217773,3.1209259033203125,3.4499611854553223,-4.772354602813721,2.6368141174316406
2612,1.6543809175491333,-22.347421646118164,2.7059261798858643,3.737257480621338,-9.214168548583984,1.5828492641448975
2613,1.7614389657974243,-20.24007225036621,2.491812229156494,4.739282131195068,12.851252555847168,1.297199010848999
2614,1.7984237670898438,-22.650033950805664,2.899367332458496,4.277263164520264,-4.742735385894775,1.3974864482879639
2615,1.6433871984481812,-17.402271270751953,4.275086402893066,3.6375885009765625,-7.080568313598633,0.8065668940544128
2616,2.005251169204712,-20.63043212890625,2.505612850189209,2.9363787174224854,-11.355254173278809,4.163998126983643
2617,2.264843225479126,-22.238723754882812,2.437244176864624,3.5694634914398193,-7.264443874359131,4.799899101257324
2618,7.609463691711426,-44.734859466552734,-7.590914249420166,2.975034475326538,-10.833819389343262,4.315459728240967
2619,2.067491292953491,-21.6865234375,4.13356876373291,3.7892048358917236,-8.571803092956543,4.681729793548584
2620,2.6320512294769287,-20.369691848754883,2.44397234916687,3.1801414489746094,-10.329699516296387,5.564594268798828
2621,1.8423357009887695,-17.862049102783203,3.964806318283081,2.9838712215423584,-13.602023124694824,4.494030475616455
2622,35.41831588745117,-10.310626983642578,-67.60184478759766,4.250242710113525,-4.9794440269470215,6.733254432678223
2623,26.958152770996094,-54.327850341796875,-27.390291213989258,5.054803371429443,0.9025759100914001,6.384498596191406
2624,None,None,None,4.5208587646484375,0.2642589211463928,6.081759929656982
2625,None,None,None,3.4092416763305664,-6.177528381347656,5.664919376373291
2626,None,None,None,5.051327228546143,0.9903303384780884,6.348127365112305
2627,2.6814496517181396,-16.10708236694336,1.5379747152328491,4.284887313842773,-3.434285879135132,4.872009754180908
2628,5.765157699584961,-12.516990661621094,0.6305391192436218,3.2979557514190674,-10.245482444763184,3.8370532989501953
2629,2.6392555236816406,-16.867576599121094,3.7464308738708496,8.118680953979492,29.0659122467041,10.07109260559082
2630,6.588705539703369,-6.925028324127197,-0.8110972046852112,5.9388275146484375,5.660031795501709,7.115297317504883
2631,5.169106483459473,-12.439935684204102,0.04780406132340431,2.016425609588623,-17.22528648376465,3.515324354171753
2632,2.9201467037200928,-16.94240379333496,2.653942108154297,3.2119410037994385,-13.327420234680176,2.09916615486145
2633,2.370666980743408,-16.679914474487305,2.981415033340454,5.094513416290283,5.337769031524658,4.490726470947266
2634,2.1906728744506836,-16.78648567199707,2.4478654861450195,4.739992141723633,-3.2128498554229736,2.2462143898010254
2635,2.4174535274505615,-16.06049919128418,3.5138063430786133,2.29892897605896,-16.01247215270996,2.696876049041748
2636,3.8982198238372803,-12.002091407775879,-0.16647760570049286,6.919406890869141,11.7616605758667,13.167257308959961
2637,3.838252067565918,-12.763087272644043,-0.49766767024993896,6.051206588745117,5.157890796661377,13.223578453063965
2638,2.8704864978790283,-14.003403663635254,3.058452606201172,3.8447437286376953,38.810638427734375,13.984302520751953
2639,4.059915542602539,-12.115107536315918,-0.7799803018569946,6.633444786071777,49.31437683105469,24.585447311401367
2640,2.7735416889190674,-15.384814262390137,2.8729255199432373,16.98307991027832,50.48705291748047,34.273529052734375
2641,2.1113929748535156,-16.34654998779297,3.082470417022705,13.534049987792969,48.858116149902344,34.95924377441406
2642,3.8506739139556885,-11.34359073638916,-0.4580878019332886,2.750746250152588,-9.136292457580566,2.7677929401397705
2643,2.49053955078125,-15.860639572143555,2.8824920654296875,-8.221923828125,36.248138427734375,9.590357780456543
2644,2.5252113342285156,-15.276312828063965,3.150928497314453,2.5035386085510254,-7.583714008331299,3.4870269298553467
2645,4.152623176574707,-11.49298095703125,-0.05706728994846344,-17.262279510498047,30.88355255126953,5.394158840179443
2646,2.722285032272339,-14.699575424194336,2.9174323081970215,2.3847310543060303,-4.663600444793701,0.13587768375873566
2647,3.933051586151123,-12.999030113220215,-0.4074486494064331,1.2213715314865112,4.303272247314453,1.1249945163726807
2648,2.6943931579589844,-15.43421745300293,2.812758207321167,2.6592459678649902,-7.611297130584717,1.1919372081756592
2649,3.4952099323272705,-15.165680885314941,0.08866787701845169,1.8775116205215454,0.10764669626951218,0.07724953442811966
2650,2.242818593978882,-16.544994354248047,3.3688790798187256,-0.3170429766178131,7.4044318199157715,-1.8748615980148315
2651,2.1695783138275146,-16.37492561340332,3.257384777069092,-30.61490821838379,31.587560653686523,-3.903236150741577
2652,2.219062328338623,-15.695755958557129,3.3642547130584717,2.367840051651001,-19.14485740661621,-0.7291086912155151
2653,3.252406597137451,-13.574963569641113,0.643447756767273,2.3113417625427246,-13.483087539672852,0.026640649884939194
2654,2.252182960510254,-15.629927635192871,3.184680938720703,1.800595760345459,-5.217179298400879,0.1650196760892868
2655,3.8351480960845947,-11.58351993560791,0.08016631752252579,1.8521684408187866,-13.787610054016113,0.4832760989665985
2656,3.7131404876708984,-11.727117538452148,0.3900794982910156,1.4973759651184082,-11.034717559814453,-0.02904270961880684
2657,3.3347890377044678,-12.949198722839355,0.5942043662071228,0.8500352501869202,-6.901803493499756,-0.8225138783454895
2658,3.6662423610687256,-12.240214347839355,-0.06022758409380913,-1.1235705614089966,-1.3538440465927124,-1.7963428497314453
2659,3.7839677333831787,-12.13979434967041,-0.14983132481575012,-2.0512259006500244,5.385349750518799,-4.340592861175537
2660,3.4862165451049805,-12.489023208618164,0.3823951184749603,-0.2191629409790039,1.8341493606567383,-3.145266532897949
2661,3.4908018112182617,-11.911932945251465,0.6499043107032776,-7.203989028930664,20.70020866394043,-5.056927680969238
2662,2.1761653423309326,-15.938482284545898,3.3857128620147705,0.911539614200592,0.9951936602592468,-1.7366920709609985
2663,3.8168840408325195,-13.587187767028809,-0.38057875633239746,-7.698453426361084,20.95917510986328,-1.137233018875122
2664,3.9538564682006836,-13.704967498779297,-0.3732277750968933,1.340269923210144,4.1824049949646,0.2647901475429535
2665,3.393296241760254,-15.14206600189209,0.2763194441795349,-0.34127330780029297,10.545437812805176,1.8995563983917236
2666,3.8965015411376953,-12.538806915283203,-0.13353630900382996,-0.31209132075309753,10.533186912536621,1.293339490890503
2667,3.9231016635894775,-13.834728240966797,-0.7429775595664978,1.2777644395828247,4.004120826721191,0.9987190961837769
2668,3.698991060256958,-14.100508689880371,-0.4425945580005646,1.9398083686828613,-0.022557822987437248,0.6030875444412231
2669,3.7123053073883057,-14.226643562316895,-0.707720935344696,1.3159000873565674,3.7980797290802,1.3888777494430542
2670,3.8140833377838135,-12.618818283081055,-0.8222827911376953,0.5410138368606567,6.7035651206970215,1.204321026802063
2671,3.840165376663208,-13.781112670898438,-1.0717475414276123,2.3914284706115723,-5.443967819213867,1.9097551107406616
2672,3.4876089096069336,-14.361868858337402,-0.5443331003189087,2.498488664627075,-4.109339237213135,2.5469863414764404
2673,3.7359366416931152,-14.92523193359375,-0.644140899181366,2.84545636177063,-3.579219102859497,5.7509870529174805
2674,3.606786012649536,-16.807586669921875,0.2003927081823349,2.3042521476745605,-16.745302200317383,2.420013189315796
2675,3.8397107124328613,-15.429926872253418,-0.3960379660129547,2.4765889644622803,-14.486031532287598,2.7262861728668213
2676,3.7999911308288574,-13.670756340026855,-0.632767379283905,2.9535868167877197,-12.16009521484375,3.432748556137085
2677,3.50152325630188,-15.767600059509277,0.21512968838214874,2.647063732147217,-17.00419044494629,2.783393621444702
2678,3.3775811195373535,-16.08135223388672,0.579972505569458,3.1142711639404297,-15.809571266174316,2.6021957397460938
2679,3.0831241607666016,-17.11949348449707,0.5966192483901978,None,None,None
2680,2.952202320098877,-22.74267578125,0.3484707772731781,None,None,None
2681,2.8000102043151855,-24.00005531311035,0.42878642678260803,None,None,None
2682,1.8504916429519653,-20.759716033935547,2.770660400390625,None,None,None
2683,1.139952540397644,-20.266338348388672,4.664127826690674,None,None,None
2684,1.2563503980636597,-19.78483772277832,4.295731067657471,None,None,None
2685,1.9558675289154053,-20.880268096923828,1.9762024879455566,None,None,None
2686,2.2037839889526367,-19.056869506835938,2.102914571762085,None,None,None
2687,2.144412040710449,-18.28408432006836,2.5805673599243164,None,None,None
2688,1.801620364189148,-21.518442153930664,2.361642599105835,None,None,None
2689,1.8196617364883423,-21.211841583251953,2.670863389968872,None,None,None
2690,2.098306179046631,-20.103906631469727,2.0838816165924072,None,None,None
2691,2.013664960861206,-22.378067016601562,2.027313709259033,None,None,None
2692,2.20806622505188,-20.724660873413086,1.8957493305206299,None,None,None
2693,2.0865318775177,-20.914966583251953,1.9063498973846436,None,None,None
2694,2.188873291015625,-19.187984466552734,2.127561092376709,None,None,None
2695,2.0983197689056396,-21.21519660949707,1.9605967998504639,None,None,None
2696,2.1399989128112793,-19.638029098510742,2.1518638134002686,None,None,None
2697,1.68048095703125,-20.17168426513672,2.856971502304077,None,None,None
2698,1.7093472480773926,-21.37238883972168,2.1745846271514893,None,None,None
2699,1.9321774244308472,-20.428640365600586,2.1481058597564697,None,None,None
2700,1.8418453931808472,-18.84369659423828,2.7418720722198486,None,None,None
2701,1.9657446146011353,-18.90762710571289,2.560716390609741,None,None,None
2702,1.7212930917739868,-18.089553833007812,2.8260498046875,None,None,None
2703,1.673778772354126,-18.478029251098633,3.08980655670166,None,None,None
2704,1.8076915740966797,-20.363269805908203,2.781898021697998,None,None,None
2705,1.8452831506729126,-21.960315704345703,2.4136977195739746,None,None,None
2706,1.8020422458648682,-20.32619857788086,2.521395206451416,None,None,None
2707,1.9847451448440552,-21.177597045898438,1.638180136680603,None,None,None
2708,1.9715912342071533,-19.59033966064453,2.4003257751464844,None,None,None
2709,1.8123526573181152,-21.405166625976562,1.815034031867981,None,None,None
2710,1.944127082824707,-19.7249755859375,2.2449944019317627,None,None,None
2711,2.047487258911133,-18.70273208618164,2.442157745361328,None,None,None
2712,2.0161335468292236,-18.844865798950195,2.6831696033477783,None,None,None
2713,2.209493637084961,-20.204437255859375,1.9979757070541382,None,None,None
2714,2.081382989883423,-18.47146224975586,2.4427454471588135,None,None,None
2715,1.932342529296875,-18.489742279052734,2.492122173309326,None,None,None
2716,1.933627963066101,-17.280452728271484,3.1626524925231934,None,None,None
2717,1.9543424844741821,-18.149173736572266,3.2620298862457275,None,None,None
2718,2.1080636978149414,-18.561132431030273,2.625739812850952,None,None,None
2719,2.0978384017944336,-16.705238342285156,2.912883996963501,None,None,None
2720,2.3333756923675537,-17.372509002685547,2.1850264072418213,None,None,None
2721,2.1467649936676025,-19.88292694091797,1.3083299398422241,None,None,None
2722,2.129545211791992,-20.909761428833008,0.7512961030006409,None,None,None
2723,1.70986807346344,-21.78645896911621,1.1714110374450684,None,None,None
2724,1.7475919723510742,-21.691617965698242,1.400159478187561,None,None,None
2725,2.308194637298584,-21.261489868164062,1.43594491481781,None,None,None
2726,2.7068822383880615,-20.545263290405273,1.3418070077896118,None,None,None
2727,2.5847835540771484,-19.753097534179688,1.0483611822128296,None,None,None
2728,2.9349372386932373,-20.206844329833984,1.0893058776855469,None,None,None
2729,3.263080358505249,-17.972976684570312,1.1578704118728638,None,None,None
2730,3.7216567993164062,-17.866220474243164,-0.10912778973579407,None,None,None
2731,3.466278553009033,-16.405364990234375,0.1464773416519165,None,None,None
2732,3.200467824935913,-15.942399024963379,0.5688191056251526,None,None,None
2733,3.4173061847686768,-15.983272552490234,-0.1387612372636795,None,None,None
2734,3.0539588928222656,-16.806285858154297,0.532816469669342,None,None,None
2735,2.8542497158050537,-17.368837356567383,1.072967767715454,None,None,None
2736,3.114877700805664,-17.161771774291992,0.328532874584198,None,None,None
2737,3.719308614730835,-17.696678161621094,-0.3232293426990509,None,None,None
2738,2.8781745433807373,-16.515329360961914,1.0600898265838623,None,None,None
2739,3.915349245071411,-17.738073348999023,-0.48152175545692444,None,None,None
2740,3.4900004863739014,-17.949691772460938,0.4165896773338318,None,None,None
2741,3.666360378265381,-17.46131706237793,0.007389997132122517,None,None,None
2742,3.2334957122802734,-16.823911666870117,1.0591057538986206,None,None,None
2743,3.028620481491089,-16.224855422973633,1.329288363456726,None,None,None
2744,2.9665963649749756,-16.73552703857422,1.2605160474777222,None,None,None
2745,2.8685243129730225,-16.409351348876953,1.390636682510376,None,None,None
2746,3.3991878032684326,-18.948986053466797,0.5094504356384277,None,None,None
2747,3.6268367767333984,-17.05731964111328,0.2231033593416214,None,None,None
2748,3.01427960395813,-19.550363540649414,1.3222770690917969,None,None,None
2749,1.5161288976669312,-19.34064292907715,4.442785263061523,None,None,None
2750,1.9702136516571045,-21.636695861816406,2.5454065799713135,None,None,None
2751,1.5679233074188232,-20.060256958007812,3.8219919204711914,None,None,None
2752,1.5592284202575684,-23.990983963012695,2.927628993988037,None,None,None
2753,2.027033567428589,-19.168685913085938,2.580092430114746,None,None,None
2754,2.2899270057678223,-18.48940658569336,2.1381723880767822,None,None,None
2755,2.4077439308166504,-18.89181137084961,1.7005846500396729,None,None,None
2756,2.181724786758423,-20.996835708618164,1.7726588249206543,None,None,None
2757,2.229372978210449,-19.144428253173828,2.108036994934082,None,None,None
2758,2.079828977584839,-17.971529006958008,2.5354559421539307,None,None,None
2759,2.3351993560791016,-17.980628967285156,2.126131534576416,None,None,None
2760,2.1936917304992676,-17.648775100708008,2.0915393829345703,None,None,None
2761,2.2991690635681152,-20.40496826171875,1.1576604843139648,None,None,None
2762,2.632850408554077,-19.841825485229492,0.590448796749115,None,None,None
2763,2.1446056365966797,-20.194499969482422,1.5396250486373901,None,None,None
2764,2.1908061504364014,-21.605894088745117,1.2468396425247192,None,None,None
2765,2.3293590545654297,-20.99327850341797,1.2658275365829468,None,None,None
2766,2.2174527645111084,-20.13875961303711,1.517356038093567,None,None,None
2767,2.114781379699707,-19.260421752929688,1.8567562103271484,None,None,None
2768,2.2474825382232666,-18.558090209960938,1.629184365272522,None,None,None
2769,2.136014461517334,-21.13084602355957,1.1861835718154907,None,None,None
2770,2.0823538303375244,-18.99688148498535,2.0510385036468506,None,None,None
2771,2.149627447128296,-18.130199432373047,2.156189203262329,None,None,None
2772,2.0083298683166504,-19.961238861083984,1.7659801244735718,None,None,None
2773,1.97465181350708,-19.45490074157715,2.3792426586151123,None,None,None
2774,2.1634361743927,-23.38530731201172,1.4151782989501953,None,None,None
2775,1.9359166622161865,-22.99285888671875,1.6380223035812378,None,None,None
2776,1.9649031162261963,-23.250579833984375,1.8843320608139038,None,None,None
2777,1.7433416843414307,-25.346582412719727,1.9038548469543457,None,None,None
2778,1.8637062311172485,-21.785877227783203,2.295729160308838,None,None,None
2779,2.0587220191955566,-20.54734992980957,1.9946123361587524,None,None,None
2780,2.1652350425720215,-19.38114356994629,1.9551703929901123,None,None,None
2781,2.204887866973877,-19.588560104370117,2.1496357917785645,None,None,None
2782,2.258791208267212,-20.41173553466797,1.6831010580062866,None,None,None
2783,2.4922940731048584,-20.433258056640625,1.1813768148422241,None,None,None
2784,2.5321388244628906,-22.145891189575195,0.9327029585838318,None,None,None
2785,2.4124155044555664,-19.408363342285156,1.831614375114441,None,None,None
2786,2.1123926639556885,-21.317399978637695,2.3243026733398438,None,None,None
2787,2.156548500061035,-21.146968841552734,2.2074294090270996,None,None,None
2788,2.5232529640197754,-18.149690628051758,2.268549919128418,None,None,None
2789,2.0721898078918457,-21.36845588684082,2.1525964736938477,None,None,None
2790,2.4054858684539795,-19.18411636352539,1.5474848747253418,None,None,None
2791,2.14829421043396,-22.75411605834961,1.4661169052124023,None,None,None
2792,2.427284002304077,-24.36751365661621,0.831701934337616,None,None,None
2793,2.1177890300750732,-18.324796676635742,1.8963148593902588,None,None,None
2794,2.2771849632263184,-19.91165542602539,1.137615442276001,None,None,None
2795,1.4861581325531006,-22.0340518951416,3.4018945693969727,None,None,None
2796,1.5534050464630127,-19.85903549194336,3.8315374851226807,None,None,None
2797,2.1061789989471436,-20.92573356628418,4.677493095397949,None,None,None
2798,1.9568513631820679,-18.96192741394043,4.732638359069824,None,None,None
2799,-1.6830992698669434,-32.49449920654297,9.022375106811523,None,None,None
2800,0.34605661034584045,-23.75191879272461,7.883689880371094,None,None,None
2801,2.013381004333496,-22.364744186401367,4.528381824493408,None,None,None
2802,3.238642454147339,-20.68378448486328,3.326465606689453,None,None,None
2803,3.3321335315704346,-17.124990463256836,1.874909520149231,None,None,None
2804,0.8707512021064758,-21.616191864013672,7.958752632141113,None,None,None
2805,167.9085693359375,-0.31225118041038513,170.84085083007812,None,None,None
2806,161.5872802734375,10.97287368774414,164.4912109375,None,None,None
2807,165.33595275878906,-11.478747367858887,173.0821990966797,None,None,None
2808,165.68429565429688,-8.899250984191895,171.00856018066406,None,None,None
2809,1.865351915359497,-18.95241355895996,6.138025283813477,None,None,None
2810,1.5253006219863892,-19.244794845581055,5.655473709106445,None,None,None
2811,1.4896658658981323,-20.506990432739258,4.630318641662598,None,None,None
2812,1.8340433835983276,-21.781078338623047,3.0895867347717285,None,None,None
2813,2.1661524772644043,-19.62183380126953,3.6666271686553955,None,None,None
2814,-1.0504045486450195,-28.416791915893555,7.959715366363525,None,None,None
2815,0.4496770203113556,-26.284461975097656,6.044175148010254,None,None,None
2816,2.534252882003784,-23.094213485717773,3.3047537803649902,None,None,None
2817,1.9267780780792236,-22.542219161987305,3.146859645843506,None,None,None
2818,2.3928236961364746,-20.675884246826172,3.4936039447784424,None,None,None
2819,2.3800008296966553,-19.727479934692383,3.210339307785034,None,None,None
2820,2.3886303901672363,-18.562877655029297,2.3392446041107178,None,None,None
2821,2.6428821086883545,-18.565507888793945,3.4726152420043945,None,None,None
2822,2.656513214111328,-19.870651245117188,2.291783332824707,None,None,None
2823,3.076521873474121,-17.36163902282715,0.6056538820266724,None,None,None
2824,3.5297462940216064,-20.171951293945312,0.13932107388973236,None,None,None
2825,3.1458187103271484,-18.379505157470703,0.5956193208694458,None,None,None
2826,4.054513454437256,-20.794673919677734,-0.42266568541526794,None,None,None
2827,4.199248313903809,-15.738641738891602,-1.4343007802963257,None,None,None
2828,3.2285802364349365,-15.474109649658203,-1.157222867012024,None,None,None
2829,2.3620638847351074,-17.819185256958008,1.316896677017212,None,None,None
2830,2.74873423576355,-19.441286087036133,0.7311834692955017,None,None,None
2831,3.214574098587036,-20.20879554748535,-0.5670979619026184,None,None,None
2832,2.1175527572631836,-18.26726722717285,2.9798407554626465,None,None,None
2833,2.7977261543273926,-17.555070877075195,0.6728121042251587,None,None,None
2834,2.9400627613067627,-16.59804916381836,0.8795743584632874,None,None,None
2835,3.0725228786468506,-17.175668716430664,0.6628839373588562,None,None,None
2836,2.9888346195220947,-18.319873809814453,1.1030112504959106,None,None,None
2837,2.992098331451416,-22.092819213867188,0.29593226313591003,None,None,None
2838,2.5957508087158203,-19.330347061157227,1.1253305673599243,None,None,None
2839,2.1048035621643066,-20.307476043701172,1.1048415899276733,None,None,None
2840,2.0461554527282715,-20.59248161315918,1.688457727432251,None,None,None
2841,1.9831069707870483,-24.025392532348633,1.7390501499176025,None,None,None
2842,2.4941115379333496,-22.235815048217773,0.2734110653400421,None,None,None
2843,2.73612380027771,-19.40244483947754,0.06605281680822372,None,None,None
2844,3.2634708881378174,-17.656911849975586,-0.689765214920044,None,None,None
2845,1.964210033416748,-18.160076141357422,4.031689167022705,None,None,None
2846,2.52436900138855,-22.473613739013672,-0.10643629729747772,None,None,None
